station_name,station_id,station_operator,prov,lat,lon,elev,climate_id,WMO_id,TC_id,date,year,month,dir_max_gust,dir_max_gust_flag,extr_max_temp,extr_max_temp_flag,extr_min_temp,extr_min_temp_flag,mean_max_temp,mean_max_temp_flag,mean_min_temp,mean_min_temp_flag,mean_temp,mean_temp_flag,snow_grnd_last_day,snow_grnd_last_day_flag,spd_max_gust,spd_max_gust_flag,total_precip,total_precip_flag,total_rain,total_rain_flag,total_snow,total_snow_flag
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1964-05-01,1964,05,NA,,33.3,,-3.9,,19.5,,5.7,,12.6,,0,,NA,,90.9,,90.9,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1964-06-01,1964,06,NA,,32.8,,-3.3,,22.4,,9.1,,15.8,,0,,NA,,78.5,,78.5,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1964-07-01,1964,07,NA,,31.7,,6.1,,27.3,,13.1,,20.2,,0,,NA,,75.2,,75.2,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1964-08-01,1964,08,NA,,31.7,,0,,22.7,,9.5,,16.1,,0,,NA,,91.4,,91.4,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1964-09-01,1964,09,NA,,31.1,,-4.4,S,17.2,,3.4,,10.3,,0,,NA,,29,,29,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1964-10-01,1964,10,NA,,30,,-7.8,,13.6,,-0.5,,6.6,,0,,NA,,2.5,,2.5,,0,T
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1964-11-01,1964,11,NA,,14.4,,-32.2,,-1.3,,-10.8,,-6.1,,8,,NA,,37.8,,7.6,,30.5,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1964-12-01,1964,12,NA,,-0.6,,-36.7,,-15.3,,-24.5,,-19.9,,25,,NA,,46.2,,0,,67.8,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-01-01,1965,01,NA,,-2.2,S,-39.4,,-15.9,,-26.9,,-21.4,,30,,NA,,9.9,,0,,12.4,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-02-01,1965,02,NA,,4.4,,-35,,-12.6,,-23.7,,-18.2,,36,,NA,,14.5,,0.3,,18.8,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-03-01,1965,03,NA,,4.4,,-33.3,,-7.6,,-20.1,,-13.9,,38,,NA,,16.5,,0,,23.4,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-04-01,1965,04,NA,,27.8,,-6.1,,7.8,,-0.9,,3.5,,0,,NA,,37.3,,31.2,,6.6,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-05-01,1965,05,NA,,28.9,,-5.6,,17.2,,3.8,,10.5,,0,,NA,,102.4,,98.3,,4.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-06-01,1965,06,NA,,27.8,S,2.8,S,23,,10.2,,16.6,,0,,NA,,44.5,,44.5,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-07-01,1965,07,NA,,29.4,,3.3,,24.9,,11.3,,18.1,,0,,NA,,126.5,,126.5,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-08-01,1965,08,NA,,35.6,,0.6,,24.7,,10,,17.4,,0,,NA,,56.9,,56.9,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-09-01,1965,09,NA,,23.9,,-8.9,,12.8,,1.7,,7.3,,0,,NA,,111,,111,,0,T
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-10-01,1965,10,NA,,22.2,,-6.7,S,15.1,,-0.3,,7.4,,0,,NA,,3.3,,3.3,,0,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-11-01,1965,11,NA,,22.2,,-25.6,,-2.7,,-11.9,,-7.3,,15,,NA,,35.8,,0,,37.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1965-12-01,1965,12,NA,,6.1,,-27.2,S,-5.3,,-14.8,,-10.1,,33,,NA,,35.1,,0,,39.4,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1966-01-01,1966,01,NA,,-9.4,,-45.6,S,-21.6,,-33.6,,-27.6,,30,,NA,,21.3,,0,,25.1,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1966-02-01,1966,02,NA,,2.8,,-42.8,,-11.2,,-25.8,,-18.5,,33,,NA,,7.6,,0,,9.9,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1966-03-01,1966,03,NA,,17.2,,-26.7,,0.9,,-9.3,,-4.2,,0,,NA,,6.6,,3.8,,3,
BRANDON CDA,3472,NA,MB,49.87,-99.98,362.7,5010485,,,1966-04-01,1966,04,NA,,20,,-11.7,,6.5,,-4.1,,1.2,,8,,NA,,39.9,,13,,27.7,
